PC1_3d,PC2_3d,PC3_3d,cluster
-12327.500156819926,-0.9825787736339596,-0.7049481933968487,1
-12326.500139557145,-1.0072477880925848,-0.6233381607622138,1
-12325.500176808204,-1.1400894910059183,-0.728123593244918,1
-12324.500155544392,-1.1082874740408406,-1.034887110943429,1
-12323.500184481194,-1.0907433886339861,-1.0952584482794903,1
-12322.500184190554,-1.0405041232507786,-1.235329896298964,1
-12321.500193593954,-1.1001255457635029,-1.3390787173894962,1
-12320.500207229581,-1.0418845122663205,-1.8519373410281115,1
-12319.500231752929,-0.8495493316173022,-2.077833306614551,1
-12318.50024133704,-0.9036927661679706,-2.2218025562273738,1
-12317.50021301403,-0.7696836240116413,-2.4118311286780676,1
-12316.50023542699,-0.8578435089992275,-2.357334795723795,1
-12315.50023951881,-0.9420452298817283,-1.846352534259156,1
-12314.500226345252,-0.7649353191210471,-2.15971631672546,1
-12313.500243802957,-0.6639616521959003,-2.3438045797981157,1
-12312.500247435393,-0.5157520712526488,-2.518871960434105,1
-12311.500257995485,-0.4772758587812777,-2.7613328329546305,1
-12310.500261592768,-0.15711151357090794,-3.169834391212936,1
-12309.500250138943,-0.20790868263136408,-3.12982373145122,1
-12308.50021203655,-0.13329137270930783,-3.1601283856114657,1
-12307.500222383938,-0.19158651273899052,-3.1989431714855887,1
-12306.500205318354,-0.18559401254464805,-2.964008642553816,1
-12305.5002047929,-0.3607988187481424,-2.744329990900699,1
-12304.500211282617,-0.24431133530212887,-2.902367577899218,1
-12303.500221744134,-0.32789797214278904,-2.715984069673912,1
-12302.500206524472,-0.2678434489943057,-2.917286344653343,1
-12301.500216330307,-0.39238664564345105,-2.7030866208055375,1
-12300.500217699728,-0.3189408877308262,-2.7949354970505196,1
-12299.50021380244,-0.35975215116849596,-2.649195455151132,1
-12298.500218249652,-0.395144965859423,-2.6534415531283164,1
-12297.500207950958,-0.3486574291409143,-2.607013318827729,1
-12296.500201878142,-0.4354531224932268,-2.509518138835573,1
-12295.500207666304,-0.5221625880022098,-2.434764508400769,1
-12294.500190609726,-0.8905818778064758,-1.128724367585016,1
-12293.500195858596,-0.8522634259723474,-1.0861706195955938,1
-12292.500185599121,-0.957077776489712,-0.9678064770275502,1
-12291.500150836306,-0.725018713833575,-0.4821022802829012,1
-12290.500197980065,-0.8587726514624368,-0.9831807841512641,1
-12289.500176434824,-1.0363963060264965,-0.8906585844239583,1
-12288.500188919628,-1.0410665042466285,-0.878715186683132,1
-12287.500181146916,-0.9897488677671457,-0.8007733331248983,1
-12286.500140238692,-1.0022541695684237,-0.4850261456138178,1
-12285.50014971041,-1.1436461180774486,-0.17654267067365928,1
-12284.500168708608,-1.1564829032651067,0.04103112163548685,1
-12283.500136637742,-1.3655221331343625,-0.1965629037441218,1
-12282.500138248712,-1.2292038110738017,-0.3304731047620175,1
-12281.50013823672,-1.2509900774773082,-0.3646841995902676,1
-12280.50013011338,-1.3622052014139105,-0.05348404717652072,1
-12279.500142494058,-1.327857518364292,-0.5373361221109488,1
-12278.500138788755,-1.251789164670986,-0.6270060475818439,1
-12277.500132496065,-1.290180044893624,-0.5968198623009894,1
-12276.50015616837,-1.3801773807948146,-0.6791496706785375,1
-12275.500137068304,-1.3397987723946234,-0.914341760675153,1
-12274.500167644577,-1.3944878228275366,-1.1713328640016454,1
-12273.500182218242,-1.3218255017864078,-1.3568383980254766,1
-12272.500190574323,-1.2428267851692971,-1.3883748665910576,1
-12271.500187109972,-1.230373406783323,-1.6385510105943684,1
-12270.500189391725,-1.0300757437149661,-1.8087334755671496,1
-12269.500191757075,-1.0770193534446932,-1.9363306849063988,1
-12268.500196603227,-0.9870562815482483,-2.267706701274737,1
-12267.500228311037,-0.8105812440838858,-2.4048203409716145,1
-12266.500222571445,-0.9241942266304356,-2.0190740130601883,1
-12265.500225760667,-1.0864198886026557,-1.896380591174869,1
-12264.500229425923,-0.8911909771581656,-2.2030356826647637,1
-12263.500209430571,-0.7898110316103847,-2.3075417801643145,1
-12262.500238313558,-0.48238490156102903,-2.7094505514969676,1
-12261.5002438626,-0.4338602061719105,-2.8220649937685716,1
-12260.50023144736,-0.24238029674182346,-3.231306403101969,1
-12259.500213921947,-0.27914193132840004,-2.964826673844991,1
-12258.500211950455,-0.0863162229494408,-3.2324885859550503,1
-12257.500214873895,-0.22330027425654217,-3.1246842129970496,1
-12256.500189613229,-0.3397520146547283,-2.8940660597141403,1
-12255.50018539437,-0.38062658999851473,-2.8351645933760534,1
-12254.500200892191,-0.31691365361085416,-2.8249321502311653,1
-12253.50020680164,-0.4570203845520858,-2.740982032702084,1
-12252.500203223592,-0.38751807505939456,-2.7436159440213683,1
-12251.500213575984,-0.41633771040205403,-2.737565428568978,1
-12250.500202937134,-0.3208353967706746,-2.7148533034815623,1
-12249.500182162623,-0.5627832738295464,-2.0216253551909094,1
-12248.500194861752,-0.43101734318665935,-2.323236530399572,1
-12247.500140985618,-0.58251148698155,-1.6996968526626228,1
-12246.500133793235,-0.5942155186148695,-0.35326480561016005,1
-12245.500149683823,-0.9262133460308297,0.4903841527521977,1
-12244.50016542876,-1.1770692423344056,-0.4002681992234339,1
-12243.50013665746,-1.1119772326353694,-0.16611103906663358,1
-12242.50017269048,-0.8632432005941789,-0.37130221129549273,1
-12241.500118697171,-0.992552757684466,0.05424419317969196,1
-12240.500157938097,-1.041375681859912,-0.30727846978121187,1
-12239.500167817228,-0.9975374338692248,-0.38051419855230667,1
-12238.500146883342,-1.1372847947667606,-0.1655610508436749,1
-12237.500142285298,-1.316963409556291,-0.18100875619352289,1
-12236.50014321946,-1.081813710975088,-0.528639825787845,1
-12235.500145885893,-1.0896660001590317,-0.05059815990985225,1
-12234.500142007919,-1.144036594501505,-0.3948555050678643,1
-12233.500149200754,-1.2613755165527962,-0.4383063136769555,1
-12232.500092849208,-1.1094707538314856,-0.34322268529151695,1
-12231.500124657814,-1.085131372595776,-0.7692421080653676,1
-12230.500139594262,-1.2241530593135674,-0.5903757338214921,1
-12229.500144042086,-1.1685507004635611,0.0933533132556249,1
-12228.500077485663,-0.7675926587455787,-0.8712606105737589,1
-12227.500157251063,-1.221655096502926,-0.7279999793228895,1
-12226.500178905031,-1.2078463840167317,-1.0913091611026127,1
-12225.500191510342,-1.216362522570834,-1.1540381785388307,1
-12224.500196093719,-1.1450359894587412,-1.4146272323708655,1
-12223.50021708655,-1.114740721907672,-1.6809493445029786,1
-12222.50022018598,-0.9956032903124313,-1.840122132765599,1
-12221.500230644006,-1.0312407421156033,-1.803441683920016,1
-12220.500232110538,-1.0534952262277795,-1.714406401630322,1
-12219.500235860036,-0.934291741340649,-1.7442392114360707,1
-12218.500250022542,-0.8159365057449743,-2.093509504761361,1
-12217.500260156601,-0.7944599811193688,-2.1599312367346823,1
-12216.500277039686,-0.49317932695138217,-2.556029793704834,1
-12215.50027611488,-0.3599931328669685,-2.836477814862247,1
-12214.500271737086,-0.4005984270874003,-2.9084393598559726,1
-12213.500267150264,-0.3331416958768897,-3.054587356400199,1
-12212.50028397768,-0.21606431907184576,-3.1605701331239473,1
-12211.500161786833,-0.5706024080009553,-2.405032672425257,1
-12210.50028451354,-0.17837987588876567,-3.1218359738111383,1
-12209.50027538401,-0.015141916892109416,-3.1800872895878562,1
-12208.500251581509,-0.06300977219294955,-2.500282947117563,1
-12207.50027197093,-0.13407334566594264,-2.7992543644888515,1
-12206.500279165592,-0.1652186133405218,-2.8090592118859665,1
-12205.50025978597,-0.09567988348253564,-2.7241072042384755,1
-12204.500267378433,-0.3973478832204974,-2.42407251572211,1
-12203.500229285386,0.019759447162563757,-2.0934608993906623,1
-12202.50020049963,-0.416127992727854,-1.7559352057433613,1
-12201.50022508463,-0.5780947073312769,-1.97950641536142,1
-12200.5002326534,-0.39712852997316295,-2.159729476728822,1
-12199.500178399514,-0.7211186085839869,-1.1036396660559067,1
-12198.50020340647,-0.6804173722943063,-0.7139751849828377,1
-12197.500206704368,-0.8001373703642592,-0.5217397560207289,1
-12196.500151790586,-1.1128585862594524,0.20122298886495774,1
-12195.500172747741,-1.1049787216911229,0.293960875833093,1
-12194.500162462113,-1.259103462272495,-0.20908264726786177,1
-12193.500146718943,-1.424484276906939,0.10863451625261972,1
-12192.50017633322,-1.2364503821518553,-0.5281978217413124,1
-12191.500139564308,-1.410977841721438,0.07833692226926682,1
-12190.500164355353,-1.0289852329882219,-0.2173490028944624,1
-12189.500153966197,-1.1599768760164548,-0.1287850846948196,1
-12188.500144428102,-1.1916075424732098,-0.19887743236512354,1
-12187.500175648327,-0.9479089099540899,0.006570329578698944,1
-12186.500147086777,-1.2738501394297954,-0.14454208471314506,1
-12185.500157880158,-1.2384966989052275,-0.20340804127535805,1
-12184.50018985964,-1.144097352481152,-0.8427145116018938,1
-12183.500185465511,-1.109414498006793,-0.9257961735678742,1
-12182.500171506554,-0.9064572188329447,-1.214171332686722,1
-12181.500182799735,-1.1217744927011337,-0.8974469244630816,1
-12180.50017066571,-1.0892363747198421,-0.9284101103446588,1
-12179.500200657969,-0.8979154040945713,-1.0995851413269502,1
-12178.500201271703,-0.9003004392532993,-1.2138035809646808,1
-12177.500220461648,-0.9257920703680345,-1.4229325204660328,1
-12176.50023937892,-0.9045755659201271,-1.5851333257025042,1
-12175.500239111594,-0.7209132152205147,-1.8364204261299992,1
-12174.500249156388,-0.7770170984844044,-2.000979238517522,1
-12173.50026001108,-0.5937344164967658,-2.1424430397748986,1
-12172.500242123617,-0.7488741943545638,-2.1504482528119424,1
-12171.50026776012,-0.6623113393664749,-2.460666760644083,1
-12170.500173247898,-1.1412185771180994,-1.7305235830633732,1
-12169.500160598418,-1.0253588456516258,-1.8700592000604652,1
-12168.500156991002,-0.8200388567403664,-1.9756196403463606,1
-12167.500159488402,-0.852613081411725,-1.9701530742716378,1
-12166.500284662941,-0.1855143068293967,-2.9976512525947783,1
-12165.500276731857,0.021016167955252827,-3.016149047434437,1
-12164.500284629918,-0.12286535825493626,-3.021453826810913,1
-12163.50018568732,-0.5156781259270644,-2.3089211014953848,1
-12162.500252728007,-0.024444171202387677,-3.074094764711867,1
-12161.50027685059,-0.05592973302939117,-3.0656243916884196,1
-12160.500270950444,0.0022802231713404566,-2.9832435884129227,1
-12159.500250232582,-0.15785513385195524,-2.735679905545812,1
-12158.500222383454,-0.28122827248833304,-2.270235095134976,1
-12157.50024135001,-0.15141659528000856,-2.5632516566266625,1
-12156.500251095686,-0.07694024002120156,-2.649704385283032,1
-12155.500236596275,-0.26136071998136895,-2.289367290275811,1
-12154.500254989243,-0.10959781203910522,-2.271250684526473,1
-12153.500213859481,-0.4570120295543932,-1.6334353415050333,1
-12152.500205095064,-0.48264269150450206,-1.3705825307807262,1
-12151.50021476861,-0.14961604795744798,-2.19608019169852,1
-12150.500210963217,-0.8231093605768687,-0.4865198169157158,1
-12149.500211483468,-0.8987463110065461,-0.345228825321798,1
-12148.500226725926,-0.6964791218542833,-0.8630311542371992,1
-12147.50021501484,-0.7803661990473126,-0.6594159704802072,1
-12146.5002059495,-0.6452979362167439,-1.253265413175089,1
-12145.500195960529,-0.8951982307186721,-0.4698805991215679,1
-12144.50019873331,-0.9090796548796679,-0.5860047913408633,1
-12143.50018551234,-0.658721654774017,-0.4432987283468004,1
-12142.500187611882,-0.880091728252576,-0.18223818299720382,1
-12141.500192176925,-0.9646740445863686,-0.19439115825085673,1
-12140.500188571792,-0.9646184493525013,0.3673027761444258,1
-12139.500197144484,-0.9552966392153603,0.17231099985097692,1
-12138.500177379314,-0.7457654136648966,0.03388251431976998,1
-12137.500182221227,-0.6971459818062669,0.05930708250208475,1
-12136.500198644288,-0.8844833379822867,-0.5934440663240588,1
-12135.500206330313,-0.96532013813056,-0.7648707596331976,1
-12134.500194374557,-0.9692663229922571,-0.7069578277410725,1
-12133.50014773858,-1.011536268374791,-0.05319996171719861,1
-12132.500159856028,-1.0620685761381854,-0.2828137740617805,1
-12131.50019115388,-0.8429552137475171,-0.8108089594847468,1
-12130.500221488148,-0.902587106573573,-0.9266852902707092,1
-12129.500225923124,-0.8458641377520536,-1.3591204863754114,1
-12128.50020821106,-0.6452875450451179,-1.594989582328141,1
-12127.50024919296,-0.7838263580575133,-1.5925462307725506,1
-12126.500272647912,-0.724068820855084,-1.8573069744070385,1
-12125.500276481378,-0.5554410139179814,-1.9910287102173447,1
-12124.500269200755,-0.6580893439780781,-2.143159543468235,1
-12123.500275223572,-0.5885472004762284,-2.289618636435005,1
-12122.500294209402,-0.4563917428083969,-2.38894183347912,1
-12121.500173811257,-1.0686665833721172,-1.5208759737780913,1
-12120.500183393811,-0.9201412815253948,-1.9074874882928985,1
-12119.500156582608,-0.7489327357091721,-1.9095800647184784,1
-12118.50023994387,-0.3042919951624724,-2.2224073141031915,1
-12117.500175732284,-0.7048404512553693,-1.8859618984357203,1
-12116.500171738164,-0.6831872877844337,-2.0183208436976066,1
-12115.500272416723,-0.19973768734325992,-2.532815362386652,1
-12114.500248173581,-0.14804523040410555,-1.8036377748978678,1
-12113.500245441473,-0.172797690661485,-2.2933743660462897,1
-12112.500212419238,-0.11458205491004204,-1.570762726997566,1
-12111.500227155337,-0.2229597789714715,-1.6452123512404657,1
-12110.500218021542,-0.17575715728154817,-1.5697335594017527,1
-12109.50022793136,-0.31503243704938194,-1.5996354820169867,1
-12108.50026208195,0.1780050575337534,-2.4085964459631586,1
-12107.500233843899,0.1059346808268416,-2.4702546034966404,1
-12106.500266968127,-0.07823779301790537,-2.515627519672667,1
-12105.5002155964,-0.14285603125552462,-2.237822297159358,1
-12104.500267780397,-0.14971697203743262,-2.0917054850619734,1
-12103.500256126805,-0.04830929389006405,-2.392474439612425,1
-12102.500260706356,-0.5657014865503069,-1.0135690432576578,1
-12101.50024435657,-0.7382503258434789,-0.6452002127482075,1
-12100.500231620576,-0.9104026837415582,-0.44685208419638095,1
-12099.500190432134,-0.8787966534216773,-0.21209632323064834,1
-12098.500208105652,-0.8520544899303253,-0.12212386954995604,1
-12097.500230189486,-0.8309872926522419,-0.599379859116969,1
-12096.500215363807,-0.923884797912345,-0.22834535639704978,1
-12095.500223760608,-0.7171464318503702,-0.4564545622334738,1
-12094.50020529535,-0.782914082533232,-0.22269640197056523,1
-12093.500197342217,-0.8619523957243661,-0.06713115444150149,1
-12092.500166325632,-0.7918572129653646,0.2633481640603357,1
-12091.500183529679,-0.6865131302810726,0.056661173959354126,1
-12090.500209388554,-0.8775024954333481,0.050482343652443674,1
-12089.50021461328,-0.9945114208163941,0.24903907944049195,1
-12088.500199826374,-0.93739573030247,0.2713728726129151,1
-12087.50017480063,-0.911481636287365,0.21320775063169825,1
-12086.50019825876,-1.120377435793203,0.01717296788048045,1
-12085.50015912443,-1.0591983795448978,0.25970533261310086,1
-12084.500165288284,-1.0273933301151505,-0.019344396834353093,1
-12083.500201499024,-0.8677274704444656,-0.8323128961291744,1
-12082.500209702815,-0.6697768527012147,-0.8931093841145955,1
-12081.50024457523,-0.6577052468845647,-1.410900934333529,1
-12080.500246653428,-0.7173300725011015,-1.575260080303387,1
-12079.5002571792,-0.5124051643895122,-1.626247981913976,1
-12078.50026071576,-0.632109432451707,-1.7859987073559178,1
-12077.500256061385,-0.563684903146295,-1.8841005784095735,1
-12076.500262221454,-0.6514658136706807,-1.8167379505512067,1
-12075.500279987034,-0.42104658228252534,-2.197266627789436,1
-12074.50025492146,-0.4493029574532398,-2.234681895390815,1
-12073.500282496421,-0.3439232502387464,-2.486213119953706,1
-12072.500294653313,-0.33945055714742844,-2.675477113364882,1
-12071.500286327597,-0.27047637727252966,-2.5294887484352713,1
-12070.500173348777,-0.6475031962508175,-1.9362746564086255,1
-12069.50029525442,-0.1609374486149381,-2.7151573427114806,1
-12068.500293496381,0.1719998203343159,-2.9355384958921116,1
-12067.500281024013,-0.10379803951299749,-2.438256940951545,1
-12066.50027985118,0.0634894693926657,-2.929212088818196,1
-12065.500253695858,0.46164505298623315,-3.244781684179158,1
-12064.500244838959,0.40613812184365944,-3.2604488193855303,1
-12063.500267083968,-0.13747164056571348,-2.5056717644735778,1
-12062.500257039592,0.06971291656580192,-2.8450950783494156,1
-12061.500252327756,0.021839417066838222,-2.522750189446377,1
-12060.500244259742,-0.01299879444248974,-2.3822963940881836,1
-12059.500252128137,0.1843416787861622,-2.6955342571662313,1
-12058.500260283365,0.09888472320657163,-2.6469144044558535,1
-12057.500238032719,0.006479931663175104,-2.069546741777336,1
-12056.500227011207,-0.21195983936862373,-1.9145000267498722,1
-12055.500186182677,-0.397775304368924,-1.116044730969251,1
-12054.500187611178,-0.7382022009702897,-0.01275033716613371,1
-12053.500219231595,-0.532767528517273,-0.3189958411872367,1
-12052.50019063901,-0.6726386004034722,0.04446941486088853,1
-12051.500196648627,-0.6004222323533002,0.036525847026675204,1
-12050.500184352008,-0.8639025766889312,0.22481977412511692,1
-12049.500191123327,-0.7533087798340372,-0.03797016500087724,1
-12048.500155043359,-0.9259186098202342,0.4165315952685721,1
-12047.50022661096,-0.5980266090979406,0.36765059348779733,1
-12046.500209472257,-0.7797133932916988,0.3452842192483056,1
-12045.500207570421,-0.8287937509212914,0.75547558905262,1
-12044.500202997539,-0.6832764612491641,0.3585790384719053,1
-12043.500235703319,-0.2010594989561451,-0.03770502467748709,1
-12042.500191856105,-0.772256283243962,0.0876424941588917,1
-12041.500177571412,-0.8263784976555918,0.16548488467551695,1
-12040.50020648548,-0.7375123542966633,0.3245581935580215,1
-12039.500211407276,-0.7430964404854058,0.2899014267743045,1
-12038.500186535082,-0.9004008022250616,0.1716758305007334,1
-12037.500167281953,-0.9545305727739245,-0.13953789374709977,1
-12036.50020380131,-1.0050021737309667,-0.416148223198048,1
-12035.500197882595,-0.8997780912522068,-0.4864802472365978,1
-12034.500232388791,-0.6239791281705974,-1.1595009374107474,1
-12033.50023707473,-0.5768704400177863,-1.2706341506553958,1
-12032.500236439584,-0.7860221855978811,-1.4076612904364831,1
-12031.500223283216,-0.6347687453848043,-1.538236217547317,1
-12030.499911792678,0.3072759567826472,-0.2693114927213133,1
-12029.499896535566,0.2586820844097168,-0.21348737467265463,1
-12028.500195230792,-0.48470965922759324,-1.528696202809736,1
-12027.500236315715,-0.6277593322199869,-1.5949344845290776,1
-12026.500234028577,-0.6782962973958806,-1.8314488896994552,1
-12025.500240651541,-0.32657820007968286,-2.1487928203661686,1
-12024.500254766277,-0.18239632614667645,-2.0402571550932747,1
-12023.500247454216,-0.23942312186456902,-2.3268987223290187,1
-12022.500171752565,-0.6114339126240241,-2.0008403212945076,1
-12021.500196899284,-0.4411650746371281,-2.040148230551104,1
-12020.500190008126,-0.6268776814496586,-1.7830867666367844,1
-12019.500296640392,-0.06311368216563362,-2.603958614286608,1
-12018.500278051515,0.06867308706672558,-2.3544798641348326,1
-12017.50028682975,-0.335640741320101,-2.077004053707124,1
-12016.500276567074,-0.10075948465581028,-2.260400744251094,1
-12015.50027511471,0.16818970072123587,-2.5436214819441814,1
-12014.50030841073,0.2862564403181939,-2.6778248221216403,1
-12013.500295226413,0.40554152493509377,-2.65744820804895,1
-12012.500268804095,0.1431456511786777,-2.375206772228017,1
-12011.500237911376,-0.3906663153102504,-1.450449818992325,1
-12010.500220925433,-0.08235186830860025,-1.5200620376027165,1
-12009.500239530644,-0.05148309422372051,-1.8540884405371363,1
-12008.500236154177,-0.2924174900168098,-1.5861128979528671,1
-12007.500253191914,-0.23683457288643103,-1.985962142733523,1
-12006.500239588398,-0.677294967850919,-0.4726830828193591,1
-12005.500262500422,-0.5069359984212777,-0.7363482356038024,1
-12004.500227538118,-0.6999023180661498,0.0010016383103535228,1
-12003.500211074808,-0.9437528756827637,0.6722432689229177,1
-12002.500210766097,-0.9088453750453565,0.36693421768069,1
-12001.500227478167,-0.9204366718120697,0.3272476881755466,1
-12000.500226054872,-0.9509829765587812,0.6499957126845782,1
-11999.500250238076,-0.6740851788280267,0.47499332562736135,1
-11998.500259807797,-1.0915964453305156,1.077711854022854,1
-11997.500233138117,-0.747143553581931,0.6886281339221961,1
-11996.500249158165,-0.9507888000226424,0.9160710092949539,1
-11995.50025231073,-0.7945499402113525,0.752364229813631,1
-11994.500235712978,-0.9175822120155847,-0.0885270311536202,1
-11993.500240970423,-0.8313961356346409,-0.13373702715860078,1
-11992.500244185478,-0.7489460102249832,0.5662381917186593,1
-11991.500223775549,-0.8825322437884238,0.5077452262458335,1
-11990.500230481906,-0.7187794820305087,0.46410599982178885,1
-11989.500184239181,-0.7511370847456414,0.3131647601466585,1
-11988.500224576988,-0.9790145243507195,0.3697802470385559,1
-11987.500218749585,-0.9410968326920257,-0.2794325286734318,1
-11986.500229850295,-0.8874436372093,-0.5974326177029363,1
-11985.500240013733,-0.939727598626668,-0.9717129397967936,1
-11984.500249599172,-0.8818242589664091,-0.9855803240500305,1
-11983.500245614727,-0.8358894930587298,-1.1445337686831063,1
-11982.500239356676,-0.74624196687713,-1.4062104689517807,1
-11981.50025346222,-0.7575584171047555,-1.1921711791344802,1
-11980.50024187433,-0.5942342557720967,-1.7271775486927632,1
-11979.500220545378,-0.5254090836831581,-1.6411440726710007,1
-11978.50023697497,-0.4409613215311958,-1.7950207696369378,1
-11977.50022657367,-0.42830870430531665,-1.760403908842512,1
-11976.500251786294,-0.15629908626558375,-2.251993012641666,1
-11975.500245790341,-0.27704857302058516,-2.025291355802818,1
-11974.500226900125,-0.1613570553709157,-2.3901952768489276,1
-11973.500267202826,-0.26519032564038103,-2.2678597912556486,1
-11972.500173755017,-0.5254848141468992,-2.0143553040198627,1
-11971.500196786132,-0.524275190431056,-2.049784017327028,1
-11970.5001934342,-0.12461871711745429,-2.2089835412923495,1
-11969.500313320643,0.20787453119861557,-2.9123498781214137,1
-11968.50031889399,0.24113250875051467,-2.825240562625974,1
-11967.500295484204,0.04343896443777543,-2.4296818692742157,1
-11966.500298467416,-0.5219517936373446,-2.2385603437218973,1
-11965.500294617175,0.00026583752917915194,-2.411289500691847,1
-11964.5003069383,0.0014656696935902076,-2.4259942775492584,1
-11963.500281273837,0.07789083571360213,-2.6628565071994728,1
-11962.500241998103,-0.2904284315807772,-2.084270646518281,1
-11961.500234085968,-0.3367307969146975,-1.71551238719553,1
-11960.500226455846,-0.33982030202833746,-1.5387177591196557,1
-11959.500231312151,-0.6425525327287173,-0.6854250151041101,1
-11958.50022325939,-0.7862262023965306,0.27522997373337416,1
-11957.500209745544,-0.8640113604774551,0.36955514346209767,1
-11956.500224351623,-0.9850606910753766,0.5443544538900515,1
-11955.500185057594,-0.9619028313699642,0.3355718750840779,1
-11954.500222687717,-0.85351251495202,0.31581725571174046,1
-11953.500207069552,-0.96521520920851,0.3545813072131674,1
-11952.500207388144,-0.9145718606272661,0.2746149398090859,1
-11951.50019555394,-0.8272416066281081,0.31503175881158846,1
-11950.500207789335,-0.8534692751177341,0.27303331719671126,1
-11949.50018554096,-0.9061644892274354,0.26933611209587166,1
-11948.500189180706,-0.7641363639932003,0.2347701941549799,1
-11947.500197258398,-0.7194679844887171,0.23947840528483652,1
-11946.500185588468,-0.6485643434230807,0.2576583565329326,1
-11945.500169532339,-0.8080314814692776,0.39871634015617735,1
-11944.500179320014,-0.7887605591150191,0.2676330933532556,1
-11943.500172329528,-0.6867482727998,0.19743251633043463,1
-11942.500170138004,-0.679149944987012,0.050565466420787776,1
-11941.50017768642,-0.6695626120673005,-0.015242645967864453,1
-11940.500178818731,-0.7419273706715357,-0.09107554962255254,1
-11939.500172410146,-0.5099787107143244,-0.31354410766434626,1
-11938.500178063508,-0.39503149811532723,-0.5534255816597801,1
-11937.500180011604,-0.5614192620492103,-0.6862660780324646,1
-11936.500198756838,-0.33846479670439905,-1.0530677946181017,1
-11935.50020298561,-0.2582384058653996,-1.2222427345547873,1
-11934.500194537548,-0.3552846917847438,-1.3451203571033377,1
-11933.500197411258,-0.38147153396028494,-1.5124769567331222,1
-11932.50018115697,-0.47263236705904654,-1.6088229021689922,1
-11931.500230138567,0.03214418912881461,-2.0691463390466174,1
-11930.500226080434,0.3864128625308102,-2.145984243779749,1
-11929.500221332453,0.19204391563561216,-2.252380085445513,1
-11928.50023307605,0.19235335662490807,-2.4076938675967376,1
-11927.500236091306,0.1851868233171362,-2.498306474101368,1
-11926.500218652089,-0.01583095062241405,-2.4457032534100387,1
-11925.500224608175,0.2188344656682589,-2.5119912674217777,1
-11924.500212247254,0.054274795980875305,-2.354528879252798,1
-11923.500215815373,0.17359332802483754,-2.4629795983828915,1
-11922.500220214926,0.09236062941309856,-2.3758682723920215,1
-11921.500208569452,-0.00994849840427028,-2.240313275728386,1
-11920.50020639724,-0.10975350950112872,-2.20515297449472,1
-11919.500195199225,-0.051984126808083134,-2.1340590539551716,1
-11918.50020872254,0.09443587704256007,-2.196560056531182,1
-11917.500189720606,-0.19627143318289503,-1.9157723152045876,1
-11916.500195798762,-0.42067164564008014,-1.7930787533048866,1
-11915.500189182678,-0.2455882021554017,-1.885540969969778,1
-11914.500184290755,-0.31677151965733286,-1.8055663275247125,1
-11913.500193344122,-0.593176595398126,-1.6626984914389709,1
-11912.500181081352,-0.37294836611266624,-1.7323290793954969,1
-11911.500157376036,-0.5111569766125637,-1.4101639236076016,1
-11910.500174956298,-0.9536826395674058,-0.1926553087898744,1
-11909.500184669001,-0.7760460205132635,-0.37776679703417965,1
-11908.500165913105,-0.9514480222864322,-0.2741726312139042,1
-11907.500176317088,-1.0154804695387476,-0.1623204335159123,1
-11906.500171882093,-0.9321905328348363,-0.17893571469180589,1
-11905.500162700564,-1.012849171526145,-0.18164109796241484,1
-11904.500171867927,-1.02779417715431,-0.25359723519898364,1
-11903.500157168974,-1.1794669976323595,-0.16258306650097462,1
-11902.50017763304,-0.9947905130567842,-0.2559801187039594,1
-11901.50014622217,-1.1777649631757388,-0.11843605167156057,1
-11900.500165043304,-1.1810247463921955,-0.21025010007933453,1
-11899.500155239186,-1.170888334122395,-0.2520805676154815,1
-11898.500148180088,-1.2295586600285675,-0.1909331234785966,1
-11897.500149177276,-1.4509374308125942,-0.1399603894453689,1
-11896.500147636123,-1.3569999135098068,-0.22632576367535237,1
-11895.500162034532,-1.1533453963651594,-0.3758804499530211,1
-11894.50013325695,-1.4472600503387436,-0.2339744320520441,1
-11893.500125042241,-1.2889820833155494,-0.40366339648541827,1
-11892.50011821436,-1.2252909309814721,-0.7328746678257153,1
-11891.500124002716,-1.2411201865691515,-0.7246691788153655,1
-11890.500162468954,-0.94586148813857,-1.2110211451294632,1
-11889.500150458523,-0.9779814686103772,-1.28889633433181,1
-11888.500171918098,-0.9470210931653935,-1.4929862654981172,1
-11887.500161909133,-0.9489473912880987,-1.5291044997812915,1
-11886.500205749635,-0.7282027143156428,-1.9933332947380702,1
-11885.500210321075,-0.8560217855826215,-2.1099808282306003,1
-11884.500218770523,-0.40219114612318557,-2.5693889886622,1
-11883.500210907514,-0.3668438148767587,-2.6648379160010744,1
-11882.500214314656,-0.24432443507579105,-2.9475026179014003,1
-11881.500225045445,-0.2022744500487591,-3.0835169450053725,1
-11880.500224921876,-0.08521129476283733,-3.3235615659474322,1
-11879.50022220029,-0.11215679586370532,-3.2584885050414316,1
-11878.500229494552,-0.13991850351983798,-3.407517278256117,1
-11877.500231853883,-0.17814797185144626,-3.224304402154942,1
-11876.50022247553,-0.355721338428408,-3.2186544518494657,1
-11875.500224576901,-0.3970170449790648,-3.1646781885156416,1
-11874.500217080435,-0.17033328503239462,-3.1816725024231673,1
-11873.500194364009,-0.3389429793298861,-2.945842709371756,1
-11872.500210702085,-0.2999481674058376,-2.9846804749166176,1
-11871.50020394307,-0.20226845406110452,-2.9960360524819536,1
-11870.500193092854,-0.2298628413043249,-2.907504471050876,1
-11869.500195492992,-0.31278949016692786,-2.7522777018314013,1
